filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf
000030_right_video_365.jpg,449.3,695.7,521.8,758.1,883.0,652.8,824.4,623.9,0.0,466.9,535.0,466.9,535.0,807.2,0.0,807.2,800.9,462.3,1400.0,462.3,1400.0,715.1,800.9,715.1,0.8875,1.0,0.9999,0.8907,0.9999,0.9999
000030_right_video_366.jpg,451.6,702.3,518.6,768.4,880.3,652.6,821.6,626.2,0.0,481.8,534.6,481.8,534.6,814.1,0.0,814.1,799.2,464.8,1400.0,464.8,1400.0,718.6,799.2,718.6,0.9079,1.0,0.9999,0.8865,0.9999,0.9999
000030_right_video_367.jpg,453.8,711.5,520.0,780.9,879.4,654.2,811.9,647.5,0.0,484.0,535.4,484.0,535.4,818.0,0.0,818.0,796.1,470.8,1400.0,470.8,1400.0,724.7,796.1,724.7,0.9081,1.0,0.9999,0.8907,0.9999,0.9999
000030_right_video_368.jpg,456.4,718.4,521.8,786.8,879.3,664.8,820.3,643.2,0.0,487.5,535.5,487.5,535.5,822.9,0.0,822.9,793.7,468.6,1400.0,468.6,1400.0,728.3,793.7,728.3,0.9095,1.0,0.9999,0.8901,0.9999,0.9998
000030_right_video_369.jpg,450.5,722.1,519.9,789.4,879.0,679.6,807.7,656.2,0.0,492.0,535.4,492.0,535.4,825.3,0.0,825.3,790.8,472.3,1400.0,472.3,1400.0,731.8,790.8,731.8,0.9114,1.0,0.9999,0.8941,0.9999,0.9998
000030_right_video_37.jpg,423.2,294.1,512.3,280.8,885.0,283.4,830.4,367.4,0.0,125.9,538.0,125.9,538.0,369.7,0.0,369.7,815.5,165.9,1400.0,165.9,1400.0,383.3,815.5,383.3,0.9042,0.9999,0.9999,0.8701,0.9999,0.9998
000030_right_video_370.jpg,456.3,726.9,518.0,795.1,877.5,678.2,806.6,656.6,0.0,495.8,536.7,495.8,536.7,830.2,0.0,830.2,787.9,471.2,1400.0,471.2,1400.0,734.1,787.9,734.1,0.915,1.0,0.9999,0.8898,0.9999,0.9999
000030_right_video_371.jpg,448.7,730.2,517.0,789.8,874.3,682.5,803.5,661.0,0.0,498.1,534.6,498.1,534.6,831.9,0.0,831.9,784.5,476.7,1400.0,476.7,1400.0,735.0,784.5,735.0,0.9105,1.0,0.9999,0.8943,0.9999,0.9998
000030_right_video_372.jpg,447.8,731.5,514.9,789.5,875.4,684.5,804.7,675.0,0.0,500.0,536.0,500.0,536.0,833.8,0.0,833.8,783.4,473.7,1400.0,473.7,1400.0,735.8,783.4,735.8,0.9091,1.0,0.9999,0.8992,0.9999,0.9998
000030_right_video_373.jpg,454.8,737.2,520.3,792.7,876.2,682.2,800.2,685.1,0.0,503.1,538.5,503.1,538.5,834.0,0.0,834.0,781.6,475.2,1400.0,475.2,1400.0,736.9,781.6,736.9,0.9078,0.9999,0.9999,0.8976,0.9999,0.9999
000030_right_video_374.jpg,461.3,735.9,521.2,793.8,873.9,684.6,803.7,687.8,0.1,501.2,537.1,501.2,537.1,837.5,0.1,837.5,780.9,477.3,1400.0,477.3,1400.0,737.7,780.9,737.7,0.9079,1.0,0.9999,0.903,0.9996,0.9994
000030_right_video_375.jpg,455.3,740.0,512.0,804.1,870.3,686.7,800.7,690.7,0.0,500.9,538.2,500.9,538.2,839.1,0.0,839.1,780.1,479.3,1400.0,479.3,1400.0,739.6,780.1,739.6,0.9112,1.0,0.9999,0.9051,0.9999,0.9998
000030_right_video_376.jpg,449.2,740.5,507.9,805.1,873.4,690.5,799.0,695.9,0.1,503.3,537.6,503.3,537.6,840.2,0.1,840.2,778.3,476.6,1400.0,476.6,1400.0,741.9,778.3,741.9,0.908,1.0,0.9999,0.8991,0.9999,0.9998
000030_right_video_377.jpg,450.6,744.9,511.2,807.9,873.9,694.7,797.3,697.5,0.1,504.7,538.8,504.7,538.8,840.7,0.1,840.7,777.0,478.9,1400.0,478.9,1400.0,743.6,777.0,743.6,0.9045,1.0,0.9999,0.902,0.9999,0.9999
000030_right_video_378.jpg,451.0,745.4,514.9,804.1,869.2,697.0,795.2,712.7,0.1,506.8,540.3,506.8,540.3,840.5,0.1,840.5,774.6,478.2,1400.0,478.2,1400.0,744.9,774.6,744.9,0.897,1.0,0.9999,0.8995,0.9999,0.9998
000030_right_video_379.jpg,453.1,751.6,512.8,809.1,870.9,698.8,795.6,713.3,0.1,506.2,540.0,506.2,540.0,842.8,0.1,842.8,774.0,478.4,1400.0,478.4,1400.0,745.4,774.0,745.4,0.9004,1.0,0.9999,0.9024,0.9999,0.9998
000030_right_video_38.jpg,426.2,291.5,520.7,293.5,888.1,288.6,838.0,377.2,0.0,129.5,537.9,129.5,537.9,368.8,0.0,368.8,818.1,168.5,1400.0,168.5,1400.0,390.1,818.1,390.1,0.9093,0.9999,0.9998,0.8743,0.9999,0.9998
000030_right_video_380.jpg,455.0,756.9,513.8,809.0,871.5,699.3,797.7,715.4,0.1,505.7,540.8,505.7,540.8,844.2,0.1,844.2,773.0,477.0,1400.0,477.0,1400.0,746.0,773.0,746.0,0.8897,1.0,0.9999,0.8973,0.9999,0.9998
000030_right_video_381.jpg,457.3,759.6,518.9,810.7,868.9,697.7,797.4,725.7,0.1,504.1,543.0,504.1,543.0,842.0,0.1,842.0,772.3,478.0,1400.0,478.0,1400.0,745.9,772.3,745.9,0.8941,1.0,0.9999,0.8964,0.9999,0.9997
000030_right_video_382.jpg,453.1,761.2,520.0,805.4,869.0,696.2,796.2,722.7,0.1,508.1,541.7,508.1,541.7,841.3,0.1,841.3,770.7,479.8,1400.0,479.8,1400.0,747.6,770.7,747.6,0.8822,1.0,0.9999,0.8983,0.9999,0.9998
000030_right_video_383.jpg,450.1,772.6,525.0,811.7,871.1,700.9,797.5,725.3,0.0,508.9,543.4,508.9,543.4,813.1,0.0,813.1,770.0,479.2,1400.0,479.2,1400.0,751.1,770.0,751.1,0.8388,0.9997,0.9995,0.8979,0.9999,0.9998
000030_right_video_384.jpg,448.4,759.6,528.9,802.0,862.9,684.9,795.2,717.6,0.3,504.1,539.5,504.1,539.5,843.2,0.3,843.2,770.8,481.8,1400.0,481.8,1400.0,750.6,770.8,750.6,0.8609,1.0,0.9999,0.8889,0.9999,0.9998
000030_right_video_385.jpg,449.2,771.2,528.2,814.9,872.9,698.4,798.0,720.6,0.0,516.9,542.8,516.9,542.8,812.1,0.0,812.1,770.5,479.0,1400.0,479.0,1400.0,752.3,770.5,752.3,0.8578,0.9998,0.9997,0.8885,0.9999,0.9999
000030_right_video_386.jpg,451.3,771.8,525.5,808.0,864.4,684.7,795.4,727.7,0.0,513.7,541.4,513.7,541.4,851.0,0.0,851.0,772.0,482.7,1400.0,482.7,1400.0,756.6,772.0,756.6,0.862,1.0,0.9999,0.889,0.9999,0.9998
000030_right_video_387.jpg,443.1,773.6,523.7,824.0,868.2,682.7,803.2,735.2,0.0,518.5,542.5,518.5,542.5,819.8,0.0,819.8,771.7,482.7,1400.0,482.7,1400.0,759.3,771.7,759.3,0.8531,0.9998,0.9995,0.8981,0.9999,0.9998
000030_right_video_388.jpg,440.1,773.9,520.4,826.5,865.2,686.8,798.7,745.0,0.0,524.8,542.3,524.8,542.3,821.5,0.0,821.5,771.4,484.1,1400.0,484.1,1400.0,765.0,771.4,765.0,0.8441,0.9998,0.9996,0.9,0.9999,0.9998
000030_right_video_389.jpg,674.5,755.3,667.9,757.9,849.7,698.6,781.5,750.6,0.0,525.0,544.5,525.0,544.5,824.8,0.0,824.8,772.0,487.7,1400.0,487.7,1400.0,766.9,772.0,766.9,0.8673,0.9998,0.9996,0.8992,0.9999,0.9998
000030_right_video_39.jpg,430.4,298.5,522.7,287.5,894.2,290.8,842.9,384.6,0.0,133.4,540.0,133.4,540.0,371.8,0.0,371.8,821.5,172.0,1400.0,172.0,1400.0,394.7,821.5,394.7,0.9009,1.0,0.9999,0.8836,0.9999,0.9998
000030_right_video_390.jpg,447.8,787.0,523.5,820.0,865.6,692.7,793.6,750.3,0.0,529.3,542.5,529.3,542.5,845.1,0.0,845.1,770.6,483.9,1400.0,483.9,1400.0,775.1,770.6,775.1,0.8455,0.9999,0.9998,0.8936,0.9999,0.9998
000030_right_video_391.jpg,459.0,783.8,531.1,808.6,862.4,697.4,790.5,761.5,0.0,533.6,545.0,533.6,545.0,836.6,0.0,836.6,770.8,493.0,1400.0,493.0,1400.0,777.2,770.8,777.2,0.8681,0.9999,0.9998,0.9047,0.9998,0.9996
000030_right_video_392.jpg,442.6,789.8,521.1,837.6,868.4,697.8,792.1,761.6,0.0,538.6,543.5,538.6,543.5,886.7,0.0,886.7,769.8,494.0,1400.0,494.0,1400.0,779.8,769.8,779.8,0.8649,0.9999,0.9998,0.894,0.9999,0.9998
000030_right_video_393.jpg,444.0,795.3,507.4,871.3,869.4,698.2,792.2,780.3,0.0,543.4,544.2,543.4,544.2,899.3,0.0,899.3,768.5,497.1,1400.0,497.1,1400.0,792.4,768.5,792.4,0.8853,0.9999,0.9996,0.8884,0.9999,0.9998
000030_right_video_394.jpg,470.9,806.5,529.7,868.7,875.8,700.1,799.1,782.7,0.0,547.5,544.1,547.5,544.1,909.1,0.0,909.1,769.8,503.6,1400.0,503.6,1400.0,797.1,769.8,797.1,0.8826,0.9998,0.9998,0.886,0.9999,0.9998
000030_right_video_395.jpg,455.8,813.8,520.4,875.0,864.7,710.1,798.1,792.5,0.1,548.9,545.1,548.9,545.1,911.9,0.1,911.9,769.6,512.8,1400.0,512.8,1400.0,803.1,769.6,803.1,0.8771,0.9999,0.9999,0.8952,0.9998,0.9997
000030_right_video_396.jpg,470.8,825.5,520.0,879.7,865.6,717.7,801.5,795.8,0.1,557.3,543.8,557.3,543.8,912.4,0.1,912.4,769.3,517.3,1400.0,517.3,1400.0,810.9,769.3,810.9,0.884,0.9999,0.9999,0.9012,0.9998,0.9997
000030_right_video_397.jpg,455.7,830.5,515.7,895.1,862.9,725.1,798.5,807.1,0.1,562.9,545.8,562.9,545.8,920.7,0.1,920.7,768.4,522.7,1400.0,522.7,1400.0,815.4,768.4,815.4,0.8839,0.9999,0.9998,0.8988,0.9999,0.9997
000030_right_video_398.jpg,448.8,837.4,520.0,887.3,875.1,727.0,805.6,816.9,0.2,572.5,544.6,572.5,544.6,918.5,0.2,918.5,767.1,525.8,1400.0,525.8,1400.0,819.8,767.1,819.8,0.8777,0.9999,0.9999,0.8936,0.9998,0.9997
000030_right_video_399.jpg,445.3,841.8,515.6,899.1,870.3,740.6,809.3,833.8,0.3,580.3,544.3,580.3,544.3,930.6,0.3,930.6,768.8,532.5,1400.0,532.5,1400.0,825.6,768.8,825.6,0.8587,0.9999,0.9999,0.8947,0.9998,0.9997
000030_right_video_4.jpg,351.9,152.3,427.7,206.4,809.5,120.6,722.2,171.9,0.0,0.0,453.4,0.0,453.4,246.6,0.0,246.6,712.2,10.6,1399.8,10.6,1399.8,222.7,712.2,222.7,0.9164,0.9999,0.9998,0.8558,0.9998,0.9994
000030_right_video_40.jpg,433.9,301.7,516.9,274.5,895.1,295.8,845.9,390.6,0.0,134.3,541.1,134.3,541.1,373.7,0.0,373.7,823.7,174.9,1400.0,174.9,1400.0,397.1,823.7,397.1,0.9002,1.0,0.9999,0.8793,0.9998,0.9997
000030_right_video_400.jpg,447.4,845.6,516.1,902.9,865.6,747.2,804.8,822.6,0.3,580.6,545.5,580.6,545.5,934.9,0.3,934.9,768.7,538.7,1400.0,538.7,1400.0,833.6,768.7,833.6,0.8574,0.9999,0.9999,0.9,0.9998,0.9996
000030_right_video_401.jpg,452.9,853.2,520.9,906.3,867.6,749.1,808.6,825.6,0.4,596.3,546.9,596.3,546.9,941.7,0.4,941.7,769.1,539.9,1400.0,539.9,1400.0,837.9,769.1,837.9,0.8291,1.0,0.9999,0.9003,0.9998,0.9995
000030_right_video_402.jpg,453.0,851.8,524.1,909.5,863.7,757.0,807.0,822.9,0.4,595.7,549.6,595.7,549.6,947.5,0.4,947.5,768.8,544.5,1400.0,544.5,1400.0,841.0,768.8,841.0,0.8407,0.9999,0.9998,0.9005,0.9999,0.9997
000030_right_video_403.jpg,452.1,852.6,531.9,900.9,862.1,759.2,801.4,826.9,0.4,596.8,551.9,596.8,551.9,953.3,0.4,953.3,769.2,548.3,1400.0,548.3,1400.0,844.8,769.2,844.8,0.8395,0.9999,0.9998,0.9061,0.9998,0.9997
000030_right_video_404.jpg,456.5,861.0,526.8,924.0,860.9,765.0,798.5,836.6,0.7,603.8,551.5,603.8,551.5,956.8,0.7,956.8,769.3,551.4,1400.0,551.4,1400.0,848.9,769.3,848.9,0.838,0.9999,0.9997,0.9018,0.9999,0.9997
000030_right_video_405.jpg,447.3,865.8,533.5,921.8,863.6,768.8,800.2,844.2,0.9,615.9,552.7,615.9,552.7,963.0,0.9,963.0,771.2,552.1,1400.0,552.1,1400.0,852.5,771.2,852.5,0.832,0.9998,0.9996,0.9036,0.9999,0.9997
000030_right_video_406.jpg,448.8,866.4,524.2,937.5,867.4,767.7,801.1,849.6,0.6,607.7,552.5,607.7,552.5,966.5,0.6,966.5,772.4,556.1,1400.0,556.1,1400.0,859.5,772.4,859.5,0.8344,0.9998,0.9996,0.8996,0.9999,0.9997
000030_right_video_407.jpg,448.5,872.6,530.1,932.8,868.9,770.1,802.7,859.9,0.5,609.2,553.5,609.2,553.5,968.5,0.5,968.5,774.0,561.8,1400.0,561.8,1400.0,860.0,774.0,860.0,0.848,0.9998,0.9997,0.9002,0.9998,0.9996
000030_right_video_408.jpg,449.6,876.5,538.6,924.2,870.1,770.1,805.0,858.2,0.4,615.3,553.3,615.3,553.3,971.6,0.4,971.6,775.4,565.4,1400.0,565.4,1400.0,864.0,775.4,864.0,0.8414,0.9996,0.9994,0.8932,0.9999,0.9997
000030_right_video_409.jpg,445.7,883.3,535.5,928.6,876.5,793.8,803.9,853.7,0.2,624.3,553.7,624.3,553.7,973.4,0.2,973.4,774.3,569.5,1400.0,569.5,1400.0,866.4,774.3,866.4,0.8362,0.9998,0.9997,0.8998,0.9999,0.9999
000030_right_video_41.jpg,433.2,302.5,517.3,276.5,891.3,301.4,844.5,393.7,0.0,129.4,540.5,129.4,540.5,374.7,0.0,374.7,825.8,177.0,1400.0,177.0,1400.0,400.7,825.8,400.7,0.898,1.0,0.9999,0.8628,0.9998,0.9997
000030_right_video_410.jpg,466.6,886.3,544.8,929.5,866.5,789.5,797.4,848.4,0.0,629.3,556.0,629.3,556.0,978.4,0.0,978.4,775.0,569.2,1400.0,569.2,1400.0,864.8,775.0,864.8,0.8176,0.9997,0.9996,0.8989,0.9998,0.9996
000030_right_video_411.jpg,466.8,885.2,544.0,932.0,865.3,791.8,796.6,846.0,0.0,623.9,557.5,623.9,557.5,978.4,0.0,978.4,776.2,569.6,1400.0,569.6,1400.0,866.6,776.2,866.6,0.8346,0.9998,0.9996,0.8955,0.9999,0.9998
000030_right_video_412.jpg,455.3,891.8,550.6,923.1,870.1,791.9,802.1,859.0,0.0,627.3,559.5,627.3,559.5,977.6,0.0,977.6,776.3,571.2,1400.0,571.2,1400.0,869.2,776.3,869.2,0.8652,0.9998,0.9998,0.8965,0.9998,0.9996
000030_right_video_413.jpg,453.8,893.6,542.4,934.1,892.3,783.3,820.6,865.1,0.3,630.3,561.3,630.3,561.3,978.7,0.3,978.7,779.5,580.0,1400.0,580.0,1400.0,872.9,779.5,872.9,0.8499,0.9998,0.9996,0.9034,0.9999,0.9997
000030_right_video_414.jpg,452.0,892.7,543.4,943.4,890.8,784.6,821.6,871.9,0.1,632.0,561.8,632.0,561.8,977.3,0.1,977.3,780.3,579.7,1400.0,579.7,1400.0,873.3,780.3,873.3,0.8737,0.9997,0.9994,0.9019,0.9999,0.9998
000030_right_video_415.jpg,457.6,891.0,558.2,925.6,880.7,785.8,816.6,873.0,0.3,636.9,563.9,636.9,563.9,976.8,0.3,976.8,782.6,583.1,1400.0,583.1,1400.0,873.1,782.6,873.1,0.89,0.9996,0.9995,0.9015,0.9999,0.9998
000030_right_video_416.jpg,452.5,900.5,554.2,936.0,889.1,788.2,822.3,876.0,0.3,638.5,564.5,638.5,564.5,979.3,0.3,979.3,784.6,579.3,1400.0,579.3,1400.0,876.2,784.6,876.2,0.8812,0.9997,0.9993,0.9045,0.9999,0.9997
000030_right_video_417.jpg,449.6,898.4,554.6,932.2,895.0,786.4,827.0,875.5,0.3,632.5,566.6,632.5,566.6,976.1,0.3,976.1,786.3,579.9,1400.0,579.9,1400.0,876.2,786.3,876.2,0.8909,0.9998,0.9995,0.9031,0.9999,0.9997
000030_right_video_418.jpg,467.4,911.7,546.6,937.6,897.2,786.1,831.2,875.0,0.2,628.2,567.5,628.2,567.5,976.9,0.2,976.9,787.3,577.3,1400.0,577.3,1400.0,876.6,787.3,876.6,0.8798,0.9993,0.9979,0.904,0.9999,0.9997
000030_right_video_419.jpg,462.3,903.8,546.2,930.3,890.7,787.0,827.4,875.2,0.2,628.9,568.5,628.9,568.5,972.6,0.2,972.6,789.4,582.5,1400.0,582.5,1400.0,876.1,789.4,876.1,0.8661,0.9994,0.9985,0.9142,0.9998,0.9996
000030_right_video_42.jpg,435.9,303.0,517.1,276.7,890.9,304.8,846.3,393.2,0.0,132.8,541.7,132.8,541.7,375.3,0.0,375.3,826.3,181.2,1400.0,181.2,1400.0,400.9,826.3,400.9,0.9048,1.0,0.9999,0.8744,0.9998,0.9996
000030_right_video_420.jpg,465.3,895.0,569.9,907.8,861.9,795.5,807.8,878.1,0.1,637.2,571.3,637.2,571.3,969.4,0.1,969.4,789.4,583.4,1400.0,583.4,1400.0,876.2,789.4,876.2,0.859,0.9997,0.9996,0.9157,0.9999,0.9998
000030_right_video_421.jpg,462.2,900.7,564.5,907.1,869.6,796.0,819.6,885.0,0.1,635.3,570.7,635.3,570.7,963.0,0.1,963.0,791.2,581.4,1400.0,581.4,1400.0,878.3,791.2,878.3,0.869,0.9998,0.9997,0.9157,0.9998,0.9997
000030_right_video_422.jpg,465.4,899.8,565.1,899.3,873.9,801.1,819.6,874.2,0.3,632.4,573.1,632.4,573.1,958.7,0.3,958.7,792.8,576.7,1400.0,576.7,1400.0,880.9,792.8,880.9,0.8715,0.9999,0.9999,0.9137,0.9999,0.9998
000030_right_video_423.jpg,469.7,900.2,565.7,904.4,896.6,788.1,830.6,869.5,0.3,633.7,572.1,633.7,572.1,953.7,0.3,953.7,793.6,583.5,1400.0,583.5,1400.0,881.0,793.6,881.0,0.849,0.9999,0.9998,0.9117,0.9999,0.9998
000030_right_video_424.jpg,466.7,899.3,567.6,895.3,896.4,787.5,832.9,875.9,0.5,632.4,573.4,632.4,573.4,951.2,0.5,951.2,794.4,575.3,1400.0,575.3,1400.0,879.7,794.4,879.7,0.8594,0.9999,0.9998,0.9081,0.9999,0.9998
000030_right_video_425.jpg,468.9,887.2,572.2,876.7,871.2,795.5,820.8,874.8,0.2,626.4,576.8,626.4,576.8,941.3,0.2,941.3,795.3,578.4,1400.0,578.4,1400.0,881.3,795.3,881.3,0.8731,0.9999,0.9999,0.9149,0.9999,0.9999
000030_right_video_426.jpg,465.8,884.7,572.0,892.0,892.1,784.6,829.6,874.9,0.4,628.1,577.0,628.1,577.0,939.4,0.4,939.4,796.0,577.1,1400.0,577.1,1400.0,880.3,796.0,880.3,0.8738,0.9999,0.9999,0.9085,0.9999,0.9998
000030_right_video_427.jpg,465.1,887.0,570.2,881.0,886.4,789.4,828.2,880.9,0.4,627.8,574.3,627.8,574.3,937.8,0.4,937.8,795.6,575.3,1400.0,575.3,1400.0,881.7,795.6,881.7,0.8684,0.9999,0.9999,0.9128,0.9999,0.9998
000030_right_video_428.jpg,458.1,879.1,567.6,872.7,881.0,794.7,829.1,881.1,0.3,629.7,572.8,629.7,572.8,923.8,0.3,923.8,798.5,575.0,1400.0,575.0,1400.0,883.6,798.5,883.6,0.8736,0.9999,0.9998,0.9127,0.9999,0.9999
000030_right_video_429.jpg,464.7,881.1,561.1,883.8,893.7,790.7,836.9,885.1,0.2,622.8,573.9,622.8,573.9,917.2,0.2,917.2,799.6,571.3,1400.0,571.3,1400.0,884.9,799.6,884.9,0.8592,0.9998,0.9996,0.904,0.9999,0.9998
000030_right_video_43.jpg,437.8,308.8,518.8,274.4,888.9,303.8,844.0,389.3,0.2,134.4,542.3,134.4,542.3,376.9,0.2,376.9,827.3,179.1,1400.0,179.1,1400.0,400.6,827.3,400.6,0.8999,0.9999,0.9999,0.8697,0.9998,0.9996
000030_right_video_430.jpg,463.5,878.5,568.3,868.2,886.4,793.0,831.0,886.4,0.2,625.3,575.6,625.3,575.6,912.1,0.2,912.1,799.2,572.3,1400.0,572.3,1400.0,886.3,799.2,886.3,0.8662,0.9999,0.9999,0.9083,0.9999,0.9998
000030_right_video_431.jpg,464.9,873.2,570.0,869.6,882.0,796.8,829.4,889.5,0.3,630.3,575.3,630.3,575.3,911.4,0.3,911.4,801.9,574.1,1400.0,574.1,1400.0,886.7,801.9,886.7,0.8629,0.9999,0.9998,0.9078,0.9999,0.9997
000030_right_video_432.jpg,467.0,869.4,568.1,851.4,885.6,795.5,833.4,889.5,0.4,622.0,575.4,622.0,575.4,912.3,0.4,912.3,804.2,571.3,1400.0,571.3,1400.0,886.9,804.2,886.9,0.8725,0.9998,0.9998,0.9105,0.9999,0.9998
000030_right_video_433.jpg,467.7,872.1,569.5,846.2,885.6,798.3,836.9,894.3,0.3,619.7,575.0,619.7,575.0,908.8,0.3,908.8,804.3,570.4,1400.0,570.4,1400.0,888.4,804.3,888.4,0.8707,0.9995,0.9995,0.9076,0.9999,0.9998
000030_right_video_434.jpg,469.5,868.8,570.4,842.7,884.8,798.7,836.1,896.8,0.4,620.4,576.1,620.4,576.1,907.0,0.4,907.0,805.3,569.8,1400.0,569.8,1400.0,890.6,805.3,890.6,0.8639,0.9994,0.9993,0.9091,0.9999,0.9998
000030_right_video_435.jpg,467.7,864.2,565.8,830.9,881.8,798.2,831.9,892.5,0.4,617.0,574.3,617.0,574.3,905.5,0.4,905.5,806.0,567.7,1400.0,567.7,1400.0,890.0,806.0,890.0,0.8721,0.9998,0.9997,0.9049,0.9999,0.9998
000030_right_video_436.jpg,469.9,862.1,561.8,830.3,898.6,790.8,843.8,886.3,1.2,633.7,574.3,633.7,574.3,905.7,1.2,905.7,807.1,567.3,1400.0,567.3,1400.0,891.1,807.1,891.1,0.8643,0.9999,0.9998,0.9067,0.9999,0.9997
000030_right_video_437.jpg,466.6,860.8,559.5,824.2,889.6,787.4,845.0,885.9,1.4,630.0,574.2,630.0,574.2,904.4,1.4,904.4,810.3,567.1,1400.0,567.1,1400.0,890.7,810.3,890.7,0.8667,0.9999,0.9998,0.9043,0.9999,0.9999
000030_right_video_438.jpg,473.2,855.8,568.0,824.4,892.5,785.3,849.4,884.1,0.7,609.7,576.0,609.7,576.0,902.1,0.7,902.1,814.6,566.3,1400.0,566.3,1400.0,889.8,814.6,889.8,0.8692,0.9999,0.9998,0.906,0.9999,0.9999
000030_right_video_439.jpg,477.1,857.4,566.3,824.5,899.7,789.8,849.3,881.1,0.6,606.1,575.3,606.1,575.3,901.9,0.6,901.9,816.1,564.2,1400.0,564.2,1400.0,888.1,816.1,888.1,0.8644,0.9999,0.9999,0.9057,0.9999,0.9998
000030_right_video_44.jpg,439.1,300.9,521.3,274.7,887.5,306.6,842.4,397.9,0.0,128.1,543.3,128.1,543.3,376.3,0.0,376.3,827.7,181.7,1400.0,181.7,1400.0,404.3,827.7,404.3,0.8997,1.0,0.9999,0.8768,0.9998,0.9997
000030_right_video_440.jpg,475.8,853.0,567.1,827.7,897.1,783.4,850.9,879.8,0.3,609.3,577.6,609.3,577.6,902.2,0.3,902.2,816.8,564.5,1400.0,564.5,1400.0,887.3,816.8,887.3,0.8499,1.0,0.9999,0.9034,0.9999,0.9999
000030_right_video_441.jpg,480.6,849.4,571.4,847.1,899.1,783.2,856.5,879.0,0.1,590.9,578.2,590.9,578.2,898.5,0.1,898.5,819.3,558.3,1400.0,558.3,1400.0,886.5,819.3,886.5,0.8582,0.9997,0.9994,0.9038,0.9999,0.9998
000030_right_video_442.jpg,483.9,844.2,566.7,842.5,903.3,786.3,866.6,875.9,0.0,589.5,579.3,589.5,579.3,897.3,0.0,897.3,821.1,553.8,1400.0,553.8,1400.0,884.6,821.1,884.6,0.8863,0.9993,0.9989,0.8962,0.9999,0.9998
000030_right_video_443.jpg,476.7,842.5,570.7,840.3,905.1,781.5,866.9,868.7,0.1,587.0,581.1,587.0,581.1,892.2,0.1,892.2,823.6,557.7,1400.0,557.7,1400.0,879.4,823.6,879.4,0.8882,0.9997,0.9994,0.9068,0.9999,0.9998
000030_right_video_444.jpg,481.7,842.9,574.1,830.9,903.7,778.9,872.9,866.5,0.0,589.2,581.3,589.2,581.3,894.3,0.0,894.3,827.7,550.8,1400.0,550.8,1400.0,874.1,827.7,874.1,0.8772,0.9997,0.9995,0.9032,0.9999,0.9998
000030_right_video_445.jpg,478.4,835.6,570.4,818.4,901.1,778.6,871.8,862.0,0.1,587.4,581.9,587.4,581.9,891.6,0.1,891.6,832.5,541.4,1400.0,541.4,1400.0,869.6,832.5,869.6,0.8746,0.9999,0.9998,0.8962,0.9999,0.9998
000030_right_video_446.jpg,480.7,832.4,565.6,788.3,906.0,772.3,869.8,856.2,0.0,588.2,584.8,588.2,584.8,884.8,0.0,884.8,837.5,542.8,1400.0,542.8,1400.0,865.9,837.5,865.9,0.8739,0.9999,0.9999,0.9042,0.9999,0.9998
000030_right_video_447.jpg,483.3,828.3,566.6,782.3,902.4,768.0,877.6,855.6,0.0,578.2,585.5,578.2,585.5,883.2,0.0,883.2,840.2,536.5,1400.0,536.5,1400.0,857.5,840.2,857.5,0.8851,0.9999,0.9999,0.9038,0.9998,0.9996
000030_right_video_448.jpg,487.3,820.1,570.0,784.0,909.8,762.0,884.6,848.6,0.0,565.8,588.0,565.8,588.0,877.6,0.0,877.6,844.8,538.3,1400.0,538.3,1400.0,854.0,844.8,854.0,0.8913,1.0,0.9999,0.9041,0.9999,0.9998
000030_right_video_449.jpg,491.6,818.6,573.7,776.7,914.1,752.4,888.4,841.5,0.4,565.9,590.2,565.9,590.2,874.0,0.4,874.0,847.9,531.5,1400.0,531.5,1400.0,849.3,847.9,849.3,0.877,1.0,0.9999,0.8996,0.9999,0.9998
000030_right_video_45.jpg,439.7,302.2,516.6,270.4,888.0,308.9,844.7,396.3,0.0,134.0,542.3,134.0,542.3,375.8,0.0,375.8,827.8,179.4,1400.0,179.4,1400.0,405.2,827.8,405.2,0.9056,1.0,0.9999,0.8686,0.9997,0.9994
000030_right_video_450.jpg,492.9,803.5,579.5,771.2,920.2,749.9,884.9,838.8,0.2,553.7,594.3,553.7,594.3,862.8,0.2,862.8,854.2,522.1,1400.0,522.1,1400.0,843.2,854.2,843.2,0.8884,1.0,0.9999,0.8952,0.9998,0.9997
000030_right_video_451.jpg,500.9,791.3,581.8,789.4,928.4,740.1,891.5,826.2,0.1,538.4,597.6,538.4,597.6,852.8,0.1,852.8,858.3,524.6,1399.8,524.6,1399.8,830.4,858.3,830.4,0.8744,0.9996,0.9993,0.8996,0.9998,0.9996
